description,genre,imdb_url,img_url,movie_id,title,users_rating,year
A political activist is convinced that her guest is a man who once tortured her for the government.,"Drama,Mystery,Thriller",https://www.imdb.com/title/tt0109579/,"https://m.media-amazon.com/images/M/MV5BMDYwODA0NDctMzJlOS00ODE2LThmZDUtMzBhNWFjYjUxMjEwXkEyXkFqcGdeQXVyMTE2OTg4Mjg@._V1_UY268_CR8,0,182,268_AL__QL50.jpg",109579,Death and the Maiden,7.3,1994
"Johnny Destiny burns into Las Vegas in his hot Plymouth RoadRunner, stopping only to pick up a stranger stranded in the desert. But then, things aren't always as they seem. Anything can ...","Crime,Comedy,Fantasy",https://www.imdb.com/title/tt0112854/,"https://m.media-amazon.com/images/M/MV5BZWQ5YmQ5YWUtMDYyOS00Yzk1LTg2MTktOGVmMDMzODFiMWJlXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",112854,Destiny Turns on the Radio,4.5,1995
The cross-country adventures of 2 good-hearted but incredibly stupid friends.,Comedy,https://www.imdb.com/title/tt0109686/,"https://m.media-amazon.com/images/M/MV5BZDQwMjNiMTQtY2UwYy00NjhiLTk0ZWEtZWM5ZWMzNGFjNTVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL__QL50.jpg",109686,Dumb and Dumber,7.3,1994
A big-city reporter travels to the small town where her mother has been arrested for the murder of an elderly woman that she works for as a maid.,"Crime,Drama,Mystery,Thriller",https://www.imdb.com/title/tt0109642/,"https://m.media-amazon.com/images/M/MV5BNzhkNjFlNDQtMDYxNy00NGU5LWE4YmItOWIyYzg5MTNmNzcxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",109642,Dolores Claiborne,7.4,1995
A senior chef lives with his three grown daughters; the middle one finds her future plans affected by unexpected events and the life changes of the other household members.,"Comedy,Drama,Romance",https://www.imdb.com/title/tt0111797/,"https://m.media-amazon.com/images/M/MV5BMGEyNDI0OGQtMjY3Yi00NGU5LWFiNTQtNWMyZmJmNDAzMDMwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",111797,Eat Drink Man Woman,7.8,1994
"A woman flies to France to confront her straying fiancé, but gets into trouble when the charming crook seated next to her uses her for smuggling.","Comedy,Drama,Romance",https://www.imdb.com/title/tt0113117/,"https://m.media-amazon.com/images/M/MV5BMTkzMjg5MDQ3M15BMl5BanBnXkFtZTgwOTM5NTE0MDE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113117,French Kiss,6.6,1995
"A man plagued by neuroses frequents the club, Exotica, trying to find solace - but even there his past hides among him.",Drama,https://www.imdb.com/title/tt0109759/,"https://m.media-amazon.com/images/M/MV5BMGIxN2NiMDYtYjQ0YS00M2ViLTkzYTUtNDdhYWZmOTM0ZmJkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL__QL50.jpg",109759,Exotica,7.1,1994
Ambitious but troubled movie director,"Biography,Comedy,Drama",https://www.imdb.com/title/tt0109707/,"https://m.media-amazon.com/images/M/MV5BNTA5ZjdjNWUtZGUwNy00N2RhLWJiZmItYzFhYjU1NmYxNjY4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",109707,Ed Wood,7.9,1994
"Mickey Gordon is a basketball referee who travels to France to bury his father. Ellen Andrews, an American living in Paris, works for the airline Mickey flies on. They meet and fall in love...","Comedy,Romance",https://www.imdb.com/title/tt0113097/,"https://m.media-amazon.com/images/M/MV5BM2ZkYTUxZjQtODhkMy00NWI3LWFlMDMtMzYzZTQ3YmFjMjg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113097,Forget Paris,6.4,1995
"Elliot is going to the island of Eden to live out his submissive fantasies, but inadvertently photographs diamond smugglers at work. Smugglers, and detectives, follow him to the island, ...","Comedy,Crime,Romance,Thriller",https://www.imdb.com/title/tt0109758/,"https://m.media-amazon.com/images/M/MV5BMDliZWUwYzktMzU1OC00NzNmLThlODYtODhkMTc4MDkyOWE1XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_UY268_CR1,0,182,268_AL__QL50.jpg",109758,Exit to Eden,4.1,1994
"Teenage Angus adopts a stray dog and names him Yellow. Several days later, while traveling along the coast of British Columbia with Angus' father, John, the boy and dog become stranded when...","Adventure,Family",https://www.imdb.com/title/tt0113028/,"https://m.media-amazon.com/images/M/MV5BYThiMDFmYWUtNTdjZC00ODcwLTgzNzgtMTE0MmMxZDg3Njg0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113028,Far from Home: The Adventures of Yellow Dog,6.4,1995
"When Max makes a preposterous promise to a girl he has a crush on, his chances to fulfilling it seem hopeless when he is dragged onto a cross-country trip with his embarrassing father, Goofy.","Animation,Adventure,Comedy,Family,Musical,Romance",https://www.imdb.com/title/tt0113198/,"https://m.media-amazon.com/images/M/MV5BZDczYjU4MDMtY2RjMy00Y2UyLWE2MmMtZjliYWUwNzQ3YjExXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113198,A Goofy Movie,6.8,1995
"After a man dies in a car crash, he is reincarnated as a dog and attempts to reconnect with his family.","Drama,Family,Fantasy",https://www.imdb.com/title/tt0113089/,"https://m.media-amazon.com/images/M/MV5BODM0ZTQ2ZGYtNmNlMi00OGU3LTgyMjQtYmVlOGNlYWQ2Y2Y3L2ltYWdlXkEyXkFqcGdeQXVyNjg4NzYzMzA@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113089,Fluke,6.7,1995
"Hatch Harrison had a traffic accident with his car. At first the doctors said he was dead but then they succeeded in bringing him back to life after two hours. In no time, Hatch starts to ...","Fantasy,Horror,Thriller",https://www.imdb.com/title/tt0113303/,"https://m.media-amazon.com/images/M/MV5BMmM1OTU2MDQtZWVjMi00NmY4LWI1ZDYtZTg0ODE5YTUxNDA1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113303,Hideaway,5.3,1995
A talking pig named Gordy becomes involved in a quest to save his family from the slaughterhouse.,"Comedy,Drama,Family,Fantasy",https://www.imdb.com/title/tt0113199/,"https://m.media-amazon.com/images/M/MV5BN2Q0MmFkZTktZjZmMC00OWIwLTgzOGYtOTk2MTAzNzY4ZTkxXkEyXkFqcGdeQXVyNTM5NzI0NDY@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113199,Gordy,3.9,1995
A film following the lives of two inner-city Chicago boys who struggle to become college basketball players on the road to going professional.,"Documentary,Drama,Sport",https://www.imdb.com/title/tt0110057/,"https://m.media-amazon.com/images/M/MV5BMTM4NTU3MDYzNl5BMl5BanBnXkFtZTYwMjYxNDY2._V1_UY268_CR4,0,182,268_AL__QL50.jpg",110057,Hoop Dreams,8.3,1994
"Farinelli, is the artistic name of Carlo Broschi, a young singer in Handel's time. He was castrated in his childhood in order to preserve his voice. During his life he becomes to be a very ...","Biography,Drama,Music",https://www.imdb.com/title/tt0109771/,"https://m.media-amazon.com/images/M/MV5BODFhZWM4NGMtMjM1OS00M2JmLTg1MTctYWI4YTlhMTdhNjVjXkEyXkFqcGdeQXVyMzA3Njg4MzY@._V1_UY268_CR1,0,182,268_AL__QL50.jpg",109771,Farinelli,6.9,1994
"Two teenage girls share a unique bond; their parents, concerned that the friendship is too intense, separate them, and the girls take revenge.","Biography,Crime,Drama,Thriller",https://www.imdb.com/title/tt0110005/,"https://m.media-amazon.com/images/M/MV5BZjUwNGIwNDctZmQ1ZC00YTEzLWI3MzQtZGMyODlmZGU4ZDdhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",110005,Heavenly Creatures,7.4,1994
"The life and death of the legendary Ludwig van Beethoven. Besides all the work he is known for, the composer once wrote a famous love letter to a nameless beloved, and the movie tries to ...","Biography,Drama,Music,Romance",https://www.imdb.com/title/tt0110116/,"https://m.media-amazon.com/images/M/MV5BOTgyZTYzZGItYzIzMi00YTBkLTk0ZTktOTg2ZTM3NDcwYjAxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",110116,Immortal Beloved,7.5,1994
"A mechanic romances the mathematician niece of physicist Albert Einstein, with help from Einstein and his friends.","Comedy,Romance",https://www.imdb.com/title/tt0110099/,"https://m.media-amazon.com/images/M/MV5BN2VkMzZlMTctZjVlOS00NmQ1LTg1ZDItMDc5NzhlNDRhMjRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR9,0,182,268_AL__QL50.jpg",110099,I.Q.,6.2,1994
"Plump kids are lured into joining a posh fat camp with the promise of quick weight loss and good times, only to find that the facility is a woodland hellhole run by a psycho ex-fitness instructor.","Comedy,Drama,Family,Sport",https://www.imdb.com/title/tt0110006/,"https://m.media-amazon.com/images/M/MV5BMmUzMmVjZjMtMThkMS00NDRkLWJhYmQtMjcwMmJkY2ExYmQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",110006,Heavy Weights,6.7,1995
"A New Yorker on business in Nagoya meets a lady in the hotel bar. Returning to her room, 3 ninjas kill her and wound him. He sees the ninja boss' face. Ninjas try to kill him again but new samurai friends help, hide and train him.","Action,Drama,Thriller",https://www.imdb.com/title/tt0113360/,"https://m.media-amazon.com/images/M/MV5BMWQ5Y2RlYjgtMjRhOS00Y2UxLWIxZjEtMzEyMzk0OGU4YjNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113360,The Hunted,6.0,1995
"In hot water with the mob over an unpaid debt, a con man poses as a family friend in an affluent Pennsylvania suburb.",Comedy,https://www.imdb.com/title/tt0110066/,"https://m.media-amazon.com/images/M/MV5BNGVkZWMwZWItOWQzZS00YTU5LWJjMGUtZTM5MjdmZmQ2YTU3XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",110066,Houseguest,6.0,1995
"One of the obsessive speculations in American history is whether Thomas Jefferson, in the years before he became president, had an affair with (and fathered a child with) his 15-year-old ...","Biography,Drama,History,Romance",https://www.imdb.com/title/tt0113463/,"https://m.media-amazon.com/images/M/MV5BZjQzOTI3ZjgtNjU1OS00YTNjLTg0OGYtNTgwYjAzZWI3OWYzXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113463,Jefferson in Paris,5.7,1995
"When two unemployed telephone pranksters decide to use their vocal ""talents"" to impersonate a Chicago mob boss and curry favor with organized crime in New York, the trouble begins. It isn't...","Comedy,Crime",https://www.imdb.com/title/tt0110189/,"https://m.media-amazon.com/images/M/MV5BYmVlOTZkNDAtOGMxYy00ZTU4LWIwOTgtZjI2OWIxYTU5OGJiXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",110189,The Jerky Boys,4.7,1995
"A vampire tells his epic life story: love, betrayal, loneliness, and hunger.","Drama,Horror",https://www.imdb.com/title/tt0110148/,"https://m.media-amazon.com/images/M/MV5BYThmYjJhMGItNjlmOC00ZDRiLWEzNjUtZjU4MjA3MzY0MzFmXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",110148,Interview with the Vampire: The Vampire Chronicles,7.6,1994
"As part of a fertility research project, a male scientist agrees to carry a pregnancy in his own body.","Comedy,Romance,Sci-Fi",https://www.imdb.com/title/tt0110216/,"https://m.media-amazon.com/images/M/MV5BMDUwN2E1ODMtMjRiMS00Yzk0LTk1MWYtZjE4M2I5NzcyMmI4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",110216,Junior,4.6,1994
A Little League player is sent back into medieval times where he is given the task of saving Camelot.,"Adventure,Comedy,Family,Fantasy,Romance",https://www.imdb.com/title/tt0113538/,"https://m.media-amazon.com/images/M/MV5BODc0ZGUyNDYtNTE3MS00YzVhLWFmY2QtZGVlNjFmMjkyNjhlXkEyXkFqcGdeQXVyMjgyOTI1ODY@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113538,A Kid in King Arthur's Court,4.8,1995
A Harvard professor is lured back into the courtroom after 25 years to take the case of a young black man condemned to death for the horrific murder of a child.,"Action,Crime,Drama,Mystery,Thriller",https://www.imdb.com/title/tt0113501/,"https://m.media-amazon.com/images/M/MV5BMzNlNzEyMDEtMjM0Yi00YjNiLWI4YmItNjFjZWQ2MWUxMTZiXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113501,Just Cause,6.4,1995
A reformed convict goes undercover with the help of an angry detective to ensnare a psychotic mobster.,"Action,Crime,Thriller",https://www.imdb.com/title/tt0113552/,"https://m.media-amazon.com/images/M/MV5BYTlhZWU3ZjAtNjFkZS00NWQ3LTliOGYtOGZlN2VhOGUxZDRmXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113552,Kiss of Death,5.9,1995
This Ken Loach docu-drama relates the story of a British woman's fight with Social Services over the care of her children. Maggie has a history of bouncing from one abusive relationship to ...,Drama,https://www.imdb.com/title/tt0110296/,"https://m.media-amazon.com/images/M/MV5BNTkzMjg3NmEtNTY5MS00MTE5LWFlZjUtMjVmZmI4YzllZGE4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR1,0,182,268_AL__QL50.jpg",110296,Ladybird Ladybird,7.5,1994
A young girl is relegated to servitude at a boarding school when her father goes missing and is presumed dead.,"Drama,Family,Fantasy",https://www.imdb.com/title/tt0113670/,"https://m.media-amazon.com/images/M/MV5BZDQzMGE5ODYtZDdiNC00MzZjLTg2NjAtZTk0ODlkYmY4MTQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113670,A Little Princess,7.7,1995
The March sisters live and grow in post-Civil War America.,"Drama,Family,Romance",https://www.imdb.com/title/tt0110367/,"https://m.media-amazon.com/images/M/MV5BNmJhNTgzMWYtZTU5OC00MmE2LTlkN2UtNWE0MmJiNWJmNmZjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR1,0,182,268_AL__QL50.jpg",110367,Little Women,7.3,1994
"When tradition prevents her from marrying the man she loves, a young woman discovers she has a unique talent for cooking.","Drama,Romance",https://www.imdb.com/title/tt0103994/,"https://m.media-amazon.com/images/M/MV5BMTUxNDI3MTIyMF5BMl5BanBnXkFtZTcwMzg5NDEzMQ@@._V1_UY268_CR1,0,182,268_AL__QL50.jpg",103994,Like Water for Chocolate,7.2,1992
"A recently discharged Major, finds himself commanding a group of mismatched Cadets.","Adventure,Comedy,Family",https://www.imdb.com/title/tt0110443/,"https://m.media-amazon.com/images/M/MV5BYWRmNmZmZDYtZTA5NS00MTMwLWI1YTgtOWJkM2IzMmM5YmEwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",110443,Major Payne,6.2,1995
"In the early 1900s, three brothers and their father living in the remote wilderness of Montana are affected by betrayal, history, love, nature, and war.","Drama,Romance,War,Western",https://www.imdb.com/title/tt0110322/,"https://m.media-amazon.com/images/M/MV5BMTYwMjYxNTAyN15BMl5BanBnXkFtZTgwMTc3MjkyMTE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",110322,Legends of the Fall,7.5,1994
"The natural and adoptive mothers of a young boy are involved in a bitter, controversial custody battle.",Drama,https://www.imdb.com/title/tt0113691/,"https://m.media-amazon.com/images/M/MV5BMTg4NjM0MTExMl5BMl5BanBnXkFtZTcwNjY4MjEyMQ@@._V1_UY268_CR3,0,182,268_AL__QL50.jpg",113691,Losing Isaiah,6.4,1995
"When the brilliant but unorthodox scientist Dr. Victor Frankenstein rejects the artificial man that he has created, the Creature escapes and later swears revenge.","Drama,Horror,Romance,Sci-Fi",https://www.imdb.com/title/tt0109836/,"https://m.media-amazon.com/images/M/MV5BOWNjMGQ2NTYtNWZlMS00Nzk4LWE5ZDQtNWFhZDk0ZWM3ODc4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",109836,Mary Shelley's Frankenstein,6.4,1994
"Mousie and Sad Girl are childhood best friends in a contemporary Los Angeles poor Hispanic neighborhood. But when Sad Girl becomes pregnant by Mousie's boyfriend, a drug dealer named ...","Crime,Drama",https://www.imdb.com/title/tt0107566/,"https://m.media-amazon.com/images/M/MV5BNTg4ODk5NTQyN15BMl5BanBnXkFtZTcwMDM1MjYyMQ@@._V1_UY268_CR2,0,182,268_AL__QL50.jpg",107566,Mi vida loca,6.5,1993
"A young boy refuses to accept his mother's new boyfriend, a lawyer, despite the man's attempts to win his respect, while disgruntled relatives of a criminal he prosecuted seek revenge.","Comedy,Family",https://www.imdb.com/title/tt0113755/,"https://m.media-amazon.com/images/M/MV5BOGE3MDZhMWYtYmZiMC00N2QwLWI1YTAtNjkwN2MxODU0NGFlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113755,Man of the House,5.1,1995
"Ex-football star Mike Gambril meets Terry McKay on a flight to Sydney, which is forced to land on a small atoll. Both engaged to others, they become romantic on board the ship sent to take ...","Comedy,Drama,Romance",https://www.imdb.com/title/tt0110391/,"https://m.media-amazon.com/images/M/MV5BMTQ3OTc2NTEwMF5BMl5BanBnXkFtZTgwNzk0NjkwMzE@._V1_UY268_CR9,0,182,268_AL__QL50.jpg",110391,Love Affair,5.9,1994
"When King George III goes mad, his Lieutenants try to adjust the rules to run the country without his participation.","Biography,Comedy,Drama,History",https://www.imdb.com/title/tt0110428/,"https://m.media-amazon.com/images/M/MV5BMTNiNzk1YjMtODViOC00MjUyLWI3MmMtZjhkMjlkYTM0NjU2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY268_CR0,0,182,268_AL__QL50.jpg",110428,The Madness of King George,7.2,1994
The events focus around a crisis hotline business on one crazy night during the Christmas holidays.,"Comedy,Drama",https://www.imdb.com/title/tt0110538/,"https://m.media-amazon.com/images/M/MV5BNTBlMWUyYjAtMzY5My00ZThlLWE0NGQtYmZkZDE1Y2RmMGY3XkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",110538,Mixed Nuts,5.4,1994
"A group of young boys befriend a prostitute named, V.","Comedy,Romance",https://www.imdb.com/title/tt0110516/,"https://m.media-amazon.com/images/M/MV5BOWYzYWQ3NTQtY2U2Mi00ZTM3LTg0NjUtYWJlMDYwNDAyZmZhXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_UY268_CR1,0,182,268_AL__QL50.jpg",110516,Milk Money,5.5,1994
A lawyer and a little girl must prove that a man claiming to be Santa Claus is the real thing.,"Family,Fantasy",https://www.imdb.com/title/tt0110527/,"https://m.media-amazon.com/images/M/MV5BZjk3M2UyN2YtNmQ1MS00MWI3LWEzNGMtYTRkM2E5MWNjOWJjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",110527,Miracle on 34th Street,6.5,1994
"Gwyn Marcus has always wanted a marriage like her parents. She has just accepted the proposal of her boyfriend Matt, but she has misgivings about their future together. Her fear of ...",Comedy,https://www.imdb.com/title/tt0113808/,"https://m.media-amazon.com/images/M/MV5BZDI0NmU5ZTgtZTMxZi00OGExLTk5NTEtNWQzODU4NDYyZTJlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113808,Miami Rhapsody,5.4,1995
A stubborn man past his prime reflects on his life of strict independence and seeks more out of himself.,"Comedy,Drama",https://www.imdb.com/title/tt0110684/,"https://m.media-amazon.com/images/M/MV5BMjg0YzYzYzktNTY3NC00MDE0LThjMzYtMmY0MWZlNDdiYWY2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR1,0,182,268_AL__QL50.jpg",110684,Nobody's Fool,7.4,1994
"A man makes his way from Mexico to L.A. in the 1920s, gets married and raises a big family there. The movie follows the children until they, too, get married and have children in the 1960s.",Drama,https://www.imdb.com/title/tt0113896/,"https://m.media-amazon.com/images/M/MV5BMTg5OTM1Mzg4NV5BMl5BanBnXkFtZTgwMzY2NjQzMTE@._V1_UY268_CR0,0,182,268_AL__QL50.jpg",113896,My Family,7.3,1995
"In a remote woodland cabin, a small town doctor discovers Nell - a beautiful young hermit woman with many secrets.",Drama,https://www.imdb.com/title/tt0110638/,"https://m.media-amazon.com/images/M/MV5BYjU5NDMyNjUtNmFiNi00NWNhLWFhMmUtNjJlYzEwYzM4YzViXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_UY268_CR1,0,182,268_AL__QL50.jpg",110638,Nell,6.5,1994
An eager and idealistic young attorney defends an Alcatraz prisoner accused of murdering a fellow inmate. The extenuating circumstances: his client had just spent over three years in solitary confinement.,"Drama,Thriller",https://www.imdb.com/title/tt0113870/,"https://m.media-amazon.com/images/M/MV5BNjQyZGI3MWUtZGY5Ny00ZDFjLThjNzItYTI3ZTNhODJhNGVkL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113870,Murder in the First,7.3,1995
"Allegedly based on a true story, this film follows the life of Toshi, a Japanese man living in America and working with the New York City police. After being recommended for undercover work...","Action,Crime,Drama",https://www.imdb.com/title/tt0117169/,"https://m.media-amazon.com/images/M/MV5BMTQxNDY0MjMxOV5BMl5BanBnXkFtZTYwNzg3NjA5._V1_UX182_CR0,0,182,268_AL__QL50.jpg",117169,New York Cop,4.2,1993
"Jason and Midget are two young, black teenagers living in Newark,New Jersey, the unofficial car theft capital of the world. Their favourite pastime is that of everybody in their ...","Crime,Drama",https://www.imdb.com/title/tt0113967/,"https://m.media-amazon.com/images/M/MV5BYjRkM2Q5MzAtZTM4Yy00OTEwLTkyZjQtMzliZjA0MzNmZjhiXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113967,New Jersey Drive,6.7,1995
"Dr. Stephanie Lyell works for Neurological Research, and is testing a seemingly safe personality-altering drug on Marc Gilmour a notorious Serial Killer. But when a pair of bizarre suicides...","Comedy,Horror",https://www.imdb.com/title/tt0106402/,"https://m.media-amazon.com/images/M/MV5BMTczMDkzNTg0OF5BMl5BanBnXkFtZTcwMzk2NTAyMQ@@._V1_UY268_CR1,0,182,268_AL__QL50.jpg",106402,Beyond Bedlam,3.4,1994
"When Ninas husband goes off for a few weeks to work, she meets and starts seeing a photographer. This story is told as an interview by a journalist writing about adultery who is talking ...","Comedy,Romance",https://www.imdb.com/title/tt0110671/,"https://m.media-amazon.com/images/M/MV5BMTY1MTU5Nzc3N15BMl5BanBnXkFtZTcwNzY4MTUyMQ@@._V1_UY268_CR0,0,182,268_AL__QL50.jpg",110671,Nina Takes a Lover,5.6,1994
"As a teen, Faith was told that her destiny is a man named Damon Bradley. Years later - Faith is about to marry another man - a Damon Bradley calls to wish them all the best. Faith blows off the wedding and follows Damon to Italy.","Comedy,Romance",https://www.imdb.com/title/tt0110737/,"https://m.media-amazon.com/images/M/MV5BMmEzOWI2YTUtMDNkNS00MDRlLWFmMTctNDAyNTdiYjU5MDZiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR9,0,182,268_AL__QL50.jpg",110737,Only You,6.5,1994
Two victims of traumatized childhoods become lovers and psychopathic serial murderers irresponsibly glorified by the mass media.,"Crime,Drama",https://www.imdb.com/title/tt0110632/,"https://m.media-amazon.com/images/M/MV5BMTI2NTU2Nzc0MV5BMl5BanBnXkFtZTcwMzY1OTM2MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",110632,Natural Born Killers,7.3,1994
Lily is a sheltered art student from Michigan going to school in California. She finds an apartment and her roommates aren't quite normal. One day she finds a box of items belonging to a ...,"Drama,Thriller",https://www.imdb.com/title/tt0114151/,"https://m.media-amazon.com/images/M/MV5BN2IzZmIzZmMtOGM2NC00MmU3LThmMzAtNGZmYzk4OGRkYWE2XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",114151,Poison Ivy II,4.4,1996
A family descended from Maori warriors is bedeviled by a violent father and the societal problems of being treated as outcasts.,"Crime,Drama",https://www.imdb.com/title/tt0110729/,"https://m.media-amazon.com/images/M/MV5BMjAzODA3MzE4NF5BMl5BanBnXkFtZTcwMjIwMzAwMQ@@._V1_UY268_CR3,0,182,268_AL__QL50.jpg",110729,Once Were Warriors,7.9,1994
Army doctors struggle to find a cure for a deadly virus spreading throughout a California town that was brought to America by an African monkey.,"Action,Drama,Thriller",https://www.imdb.com/title/tt0114069/,"https://m.media-amazon.com/images/M/MV5BZTg1Mzk1NjAtNGFlOS00NzdlLWI0NTgtYzlmNTUzZGQ0NjYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",114069,Outbreak,6.6,1995
A pastry boy and the son of a hair-piece mogul become involved in an arson scandal. Sergio is offered a bribe in exchange for taking the blame for the fire that destroys his workplace. ...,"Comedy,Romance",https://www.imdb.com/title/tt0114210/,"https://m.media-amazon.com/images/M/MV5BZjlkYTg1NTgtZDJiMC00ODZlLTkwMDktYTU2ODVkNTkzODA1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",114210,A Pyromaniac's Love Story,5.4,1995
"Mathilda, a 12-year-old girl, is reluctantly taken in by Léon, a professional assassin, after her family is murdered. Léon and Mathilda form an unusual relationship, as she becomes his protégée and learns the assassin's trade.","Crime,Drama,Thriller",https://www.imdb.com/title/tt0110413/,"https://m.media-amazon.com/images/M/MV5BZDAwYTlhMDEtNTg0OS00NDY2LWJjOWItNWY3YTZkM2UxYzUzXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UY268_CR4,0,182,268_AL__QL50.jpg",110413,Léon: The Professional,8.6,1994
"All the while, Master Chu tries to find his place in the foreign American world.","Comedy,Drama",https://www.imdb.com/title/tt0105652/,"https://m.media-amazon.com/images/M/MV5BMTIxMzk0MDYzNV5BMl5BanBnXkFtZTcwNTkwNTgxMQ@@._V1_UY268_CR6,0,182,268_AL__QL50.jpg",105652,Pushing Hands,7.3,1991
"In an attempt to secure a sponsor, an unlikely group of Cuban refugees become a ""family"" as the U.S. Immigration and Naturalization Service gives families priority over others. In the ...","Comedy,Romance,Drama",https://www.imdb.com/title/tt0114113/,"https://m.media-amazon.com/images/M/MV5BMTk1MTI2Nzg0NF5BMl5BanBnXkFtZTcwOTcwOTc2NA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",114113,The Perez Family,6.1,1995
"A young lawyer, Richard Goodwin, investigates a potentially fixed game show. Charles Van Doren, a big time show winner, is under Goodwin's investigation.","Biography,Drama,History",https://www.imdb.com/title/tt0110932/,"https://m.media-amazon.com/images/M/MV5BNTYxNjdjMzUtYzAyNC00NWJhLWFlM2EtNWM4NDBhZmQ1YjJiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",110932,Quiz Show,7.5,1994
